"Type","Level","Offset","Size","Field Type","Field Name","Elt Type","Comment"
"viewscreen_export_regionst","2","0x14","0x10","stl-vector","export_state","int32_t",""
"viewscreen_export_regionst","2","0x24","0x10","stl-vector","export_state","int16_t",""
"viewscreen_export_regionst","2","0x34","0x10","stl-vector","export_state.offload_units","unit*",""
"viewscreen_export_regionst","2","0x44","0x4","pointer","export_state.cur_unit_chunk","unit_chunk",""
"viewscreen_export_regionst","2","0x48","0x4","int32_t","export_state.unit_chunk_id","",""
"viewscreen_export_regionst","2","0x4c","0x4","int32_t","export_state.offload_count","",""
"viewscreen_itemst","0","0x0","0x38","class-type","viewscreen_itemst","",""
"viewscreen_itemst","1","0x0","0x10","viewscreen","","",""
"viewscreen_itemst","1","0x10","0x4","pointer","item","item",""
"viewscreen_itemst","1","0x14","0x10","stl-vector","entry_ref","general_ref*",""
"viewscreen_itemst","1","0x24","0x10","stl-vector","indent_levels","int16_t",""
"viewscreen_itemst","1","0x34","0x4","int32_t","cursor_pos","",""
"viewscreen_jobmanagementst","0","0x0","0x14","class-type","viewscreen_jobmanagementst","",""
"viewscreen_jobmanagementst","1","0x0","0x10","viewscreen","","",""
"viewscreen_jobmanagementst","1","0x10","0x4","int32_t","sel_idx","",""
"viewscreen_jobst","0","0x0","0x14","class-type","viewscreen_jobst","",""
"viewscreen_jobst","1","0x0","0x10","viewscreen","","",""
"viewscreen_jobst","1","0x10","0x4","pointer","job","job",""
"viewscreen_justicest","0","0x0","0x3c","class-type","viewscreen_justicest","",""
"viewscreen_justicest","1","0x0","0x10","viewscreen","","",""
"viewscreen_justicest","1","0x10","0x2","int16_t","jails_needed","",""
"viewscreen_justicest","1","0x12","0x2","int16_t","jails_present","",""
"viewscreen_justicest","1","0x14","0x2","int16_t","cursor","",""
"viewscreen_justicest","1","0x18","0x10","stl-vector","criminals","unit*",""
"viewscreen_justicest","1","0x28","0x10","stl-vector","crimes","crime_info",""
"viewscreen_justicest","1","0x38","0x4","pointer","punishment","punishment_info",""
"viewscreen_keybindingsst","0","0x0","0x28","class-type","viewscreen_keybindingsst","",""
"viewscreen_keybindingsst","1","0x0","0x10","viewscreen","","",""
"viewscreen_keybindingsst","1","0x10","0x10","stl-vector","keys","interface_key",""
"viewscreen_keybindingsst","1","0x20","0x4","int32_t","cursor","",""
"viewscreen_keybindingsst","1","0x24","0x1","bool","in_modify","",""
"viewscreen_kitchenprefst","0","0x0","0x84","class-type","viewscreen_kitchenprefst","",""
"viewscreen_kitchenprefst","1","0x0","0x10","viewscreen","","",""
"viewscreen_kitchenprefst","1","0x10","0x4","int32_t","cursor","",""
"viewscreen_kitchenprefst","1","0x14","0x10","stl-vector","item_type","item_type",""
"viewscreen_kitchenprefst","1","0x24","0x10","stl-vector","item_subtype","int16_t",""
"viewscreen_kitchenprefst","1","0x34","0x10","stl-vector","material","material_type",""
"viewscreen_kitchenprefst","1","0x44","0x10","stl-vector","matgloss","int16_t",""
"viewscreen_kitchenprefst","1","0x54","0x10","stl-vector","quantity","int32_t",""
"viewscreen_kitchenprefst","1","0x64","0x10","stl-vector","cur_flags","int8_t",""
"viewscreen_kitchenprefst","1","0x74","0x10","stl-vector","valid_flags","int8_t",""
"viewscreen_layer","0","0x0","0x20","class-type","viewscreen_layer","",""
"viewscreen_layer","1","0x0","0x10","viewscreen","","",""
"viewscreen_layer","1","0x10","0x10","stl-vector","layer_objects","layer_object*",""
"viewscreen_layer_stockpilest","0","0x0","0x7c","class-type","viewscreen_layer_stockpilest","",""
"viewscreen_layer_stockpilest","1","0x0","0x20","viewscreen_layer","","",""
"viewscreen_layer_stockpilest","1","0x20","0x4","pointer","settings","stockpile_settings",""
"viewscreen_layer_stockpilest","1","0x24","0x4","stockpile_list","cur_group","",""
"viewscreen_layer_stockpilest","1","0x28","0x4","stockpile_list","cur_list","",""
"viewscreen_layer_stockpilest","1","0x2c","0x10","stl-vector","group_ids","stockpile_list",""
"viewscreen_layer_stockpilest","1","0x3c","0x10","stl-vector","group_bits","item_category",""
"viewscreen_layer_stockpilest","1","0x4c","0x10","stl-vector","list_ids","stockpile_list",""
"viewscreen_layer_stockpilest","1","0x5c","0x10","stl-vector","item_names","stl-string*",""
"viewscreen_layer_stockpilest","1","0x6c","0x10","stl-vector","item_status","bool*",""
"viewscreen_layer_workshop_profilest","0","0x0","0x34","class-type","viewscreen_layer_workshop_profilest","",""
"viewscreen_layer_workshop_profilest","1","0x0","0x20","viewscreen_layer","","",""
"viewscreen_layer_workshop_profilest","1","0x20","0x4","pointer","profile","workshop_profile",""
"viewscreen_layer_workshop_profilest","1","0x24","0x10","stl-vector","workers","unit*",""
"viewscreen_legendsst","0","0x0","0x78","class-type","viewscreen_legendsst","",""
"viewscreen_legendsst","1","0x0","0x10","viewscreen","","",""
"viewscreen_legendsst","1","0x10","0x10","stl-vector","histfigs","int32_t",""
"viewscreen_legendsst","1","0x20","0x10","stl-vector","sites","int32_t",""
"viewscreen_legendsst","1","0x30","0x10","stl-vector","artifacts","int32_t",""
"viewscreen_legendsst","1","0x40","0x10","stl-vector","regions","int32_t",""
"viewscreen_legendsst","1","0x50","0x10","stl-vector","entities","int32_t",""
"viewscreen_legendsst","1","0x60","0x2","int16_t","cur_section","",""
"viewscreen_legendsst","1","0x62","0x2","int16_t","outer_cursor","",""
"viewscreen_legendsst","1","0x64","0x10","stl-vector","avail_sections","int16_t",""
"viewscreen_legendsst","1","0x74","0x4","int32_t","inner_cursor","",""
"viewscreen_loadgamest","0","0x0","0x28","class-type","viewscreen_loadgamest","",""
"viewscreen_loadgamest","1","0x0","0x10","viewscreen","","",""
"viewscreen_loadgamest","1","0x10","0x1","int8_t","do_load","",""
"viewscreen_loadgamest","1","0x14","0x4","int32_t","cursor","",""
"viewscreen_loadgamest","1","0x18","0x10","stl-vector","world_sav_files","world_sav_summary*",""
"viewscreen_meetingst","0","0x0","0x1c","class-type","viewscreen_meetingst","",""
"viewscreen_meetingst","1","0x0","0x10","viewscreen","","",""
"viewscreen_meetingst","1","0x10","0x4","pointer","popup","dipscript_popup",""
"viewscreen_meetingst","1","0x14","0x4","pointer","activity","activity_info",""
"viewscreen_meetingst","1","0x18","0x4","pointer","holder","unit",""
"viewscreen_movieplayerst","0","0x0","0x6c","class-type","viewscreen_movieplayerst","",""
"viewscreen_movieplayerst","1","0x0","0x10","viewscreen","","",""
"viewscreen_movieplayerst","1","0x10","0x1","int8_t","saving","",""
"viewscreen_movieplayerst","1","0x11","0x1","int8_t","loading","",""
"viewscreen_movieplayerst","1","0x12","0x1","int8_t","editing","",""
"viewscreen_movieplayerst","1","0x13","0x1","int8_t","text_mode","",""
"viewscreen_movieplayerst","1","0x14","0x1","uint8_t","editing_char","",""
"viewscreen_movieplayerst","1","0x18","0x4","int32_t","editing_copy_from","",""
"viewscreen_movieplayerst","1","0x1c","0x2","int16_t","editing_screenf","",""
"viewscreen_movieplayerst","1","0x1e","0x2","int16_t","editing_screenb","",""
"viewscreen_movieplayerst","1","0x20","0x2","int16_t","editing_screenbright","",""
"viewscreen_movieplayerst","1","0x24","0x4","int32_t","editing_selected_sound","",""
"viewscreen_movieplayerst","1","0x28","0x1","int8_t","editing_menu","",""
"viewscreen_movieplayerst","1","0x2c","0x10","stl-string","savename","",""
"viewscreen_movieplayerst","1","0x3c","0x10","stl-string","force_file","",""
"viewscreen_movieplayerst","1","0x4c","0x1","int8_t","is_playing","",""
"viewscreen_movieplayerst","1","0x4d","0x1","int8_t","is_forced_play","",""
"viewscreen_movieplayerst","1","0x4e","0x1","int8_t","quit_if_no_play","",""
"viewscreen_movieplayerst","1","0x50","0x4","int32_t","maxmoviepos","",""
"viewscreen_movieplayerst","1","0x54","0x4","int32_t","end_frame_pos","",""
"viewscreen_movieplayerst","1","0x58","0x4","int32_t","selfile","",""
"viewscreen_movieplayerst","1","0x5c","0x10","stl-vector","filelist","stl-string",""
"viewscreen_new_regionst","0","0x0","0x14","class-type","viewscreen_new_regionst","",""
"viewscreen_new_regionst","1","0x0","0x10","viewscreen","","",""
"viewscreen_new_regionst","1","0x10","0x1","bool","prompt_abort","",""
"viewscreen_noblelistst","0","0x0","0x34","class-type","viewscreen_noblelistst","",""
"viewscreen_noblelistst","1","0x0","0x10","viewscreen","","",""
"viewscreen_noblelistst","1","0x10","0x4","int32_t","cursor","",""
"viewscreen_noblelistst","1","0x14","0x10","stl-vector","nobles","unit*",""
"viewscreen_noblelistst","1","0x24","0x10","stl-vector","room_status","padding*",""
"viewscreen_noblest","0","0x0","0x14","class-type","viewscreen_noblest","",""
"viewscreen_noblest","1","0x0","0x10","viewscreen","","",""
"viewscreen_noblest","1","0x10","0x4","int32_t","cur_offerings","",""
"viewscreen_optionst","0","0x0","0x1c","class-type","viewscreen_optionst","",""
"viewscreen_optionst","1","0x0","0x10","viewscreen","","",""
"viewscreen_optionst","1","0x10","0x1","int8_t","quit_msg","",""
"viewscreen_optionst","1","0x11","0x1","int8_t","retire_confirm","",""
"viewscreen_optionst","1","0x12","0x1","int8_t","peasant_msg","",""
"viewscreen_optionst","1","0x13","0x1","int8_t","quit_confirm","",""
"viewscreen_optionst","1","0x14","0x1","int8_t","end_game","","triggered Too Deep ending, for some reason"
"viewscreen_optionst","1","0x18","0x4","int32_t","cursor","",""
"viewscreen_overallstatusst","0","0x0","0x14","class-type","viewscreen_overallstatusst","",""
"viewscreen_overallstatusst","1","0x0","0x10","viewscreen","","",""
"viewscreen_overallstatusst","1","0x10","0x2","int16_t","cursor","",""
"viewscreen_overallstatusst","1","0x12","0x2","int16_t","cursor_max","",""
"viewscreen_petst","0","0x0","0x64","class-type","viewscreen_petst","",""
"viewscreen_petst","1","0x0","0x10","viewscreen","","",""
"viewscreen_petst","1","0x10","0x4","int32_t","cursor","",""
"viewscreen_petst","1","0x14","0x10","stl-vector","animal","viewscreen_petst::anon2",""
"viewscreen_petst::anon2","0","0x0","0x4","compound","","",""
"viewscreen_petst::anon2","1","0x0","0x4","pointer","unit","unit",""
"viewscreen_petst::anon2","1","0x0","0x4","pointer","item","item",""
"viewscreen_petst","1","0x24","0x10","stl-vector","is_vermin","bool",""
"viewscreen_petst","1","0x34","0x10","stl-vector","pet_info","pet_info*",""
"viewscreen_petst","1","0x44","0x10","stl-vector","is_tame","bool",""
"viewscreen_petst","1","0x54","0x10","stl-vector","is_adopting","bool",""
"viewscreen_pricest","0","0x0","0x18","class-type","viewscreen_pricest","",""
"viewscreen_pricest","1","0x0","0x10","viewscreen","","",""
"viewscreen_pricest","1","0x10","0x2","int16_t","cursor","",""
"viewscreen_pricest","1","0x14","0x4","int32_t","category_scroll","",""
"viewscreen_requestagreementst","0","0x0","0xe8","class-type","viewscreen_requestagreementst","",""
"viewscreen_requestagreementst","1","0x0","0x10","viewscreen","","",""
"viewscreen_requestagreementst","1","0x10","0x4","pointer","requests","entity_buy_prices",""
"viewscreen_requestagreementst","1","0x14","0x4","int32_t","civ_id","",""
"viewscreen_requestagreementst","1","0x18","0x4","int32_t","cursor","",""
"viewscreen_requestagreementst","1","0x1c","0xc8","static-string","title","",""
"viewscreen_requestagreementst","1","0xe4","0x4","pointer","civ","historical_entity",""
"viewscreen_savegamest","0","0x0","0x24","class-type","viewscreen_savegamest","",""
"viewscreen_savegamest","1","0x0","0x10","viewscreen","","",""
"viewscreen_savegamest","1","0x10","0x1","int8_t","show_prompt","",""
"viewscreen_savegamest","1","0x11","0x1","int8_t","show_success","",""
"viewscreen_savegamest","1","0x12","0x1","int8_t","do_save","",""
"viewscreen_savegamest","1","0x14","0x10","stl-string","save_filename","",""
"viewscreen_selectitemst","0","0x0","0x1b4","class-type","viewscreen_selectitemst","",""
"viewscreen_selectitemst","1","0x0","0x10","viewscreen","","",""
"viewscreen_selectitemst","1","0x10","0x4","pointer","item_type","int32_t",""
"viewscreen_selectitemst","1","0x14","0x4","pointer","item_subtype","int32_t",""
"viewscreen_selectitemst","1","0x18","0x4","pointer","material","int32_t",""
"viewscreen_selectitemst","1","0x1c","0x4","pointer","matgloss","int32_t",""
"viewscreen_selectitemst","1","0x20","0x10","stl-vector","all_items","padding*",""
"viewscreen_selectitemst","1","0x30","0x4","pointer","embark_screen","viewscreen_setupdwarfgamest",""
"viewscreen_selectitemst","1","0x34","0x10","stl-vector","matching_items","padding*",""
"viewscreen_selectitemst","1","0x44","0x50","static-string","title","",""
"viewscreen_selectitemst","1","0x94","0xc8","static-string","","",""
"viewscreen_selectitemst","1","0x15c","0x50","static-string","filter","",""
"viewscreen_selectitemst","1","0x1ac","0x4","int32_t","cursor","",""
"viewscreen_selectitemst","1","0x1b0","0x4","int32_t","","",""
"viewscreen_setupadventurest","0","0x0","0x170","class-type","viewscreen_setupadventurest","",""
"viewscreen_setupadventurest","1","0x0","0x10","viewscreen","","",""
"viewscreen_setupadventurest","1","0x10","0x1","int8_t","entering_name","",""
"viewscreen_setupadventurest","1","0x14","0x10","stl-string","name_buffer","",""
"viewscreen_setupadventurest","1","0x24","0x4","int32_t","civ_cursor","",""
"viewscreen_setupadventurest","1","0x28","0x4","int32_t","skill_cursor","",""
"viewscreen_setupadventurest","1","0x2c","0x4","int32_t","skill_points","",""
"viewscreen_setupadventurest","1","0x30","0x2","int16_t","screen_id","",""
"viewscreen_setupadventurest","1","0x34","0xfc","unit_profile","player","",""
"viewscreen_setupadventurest","1","0x130","0x10","stl-vector","races","int16_t",""
"viewscreen_setupadventurest","1","0x140","0x10","stl-vector","entities","int32_t",""
"viewscreen_setupadventurest","1","0x150","0x10","stl-vector","nemesis_idxs","int16_t",""
"viewscreen_setupadventurest","1","0x160","0x10","stl-vector","avail_skills","job_skill",""
"viewscreen_setupdwarfgamest","0","0x0","0x1a4","class-type","viewscreen_setupdwarfgamest","",""
"viewscreen_setupdwarfgamest","1","0x0","0x10","viewscreen","","",""
"viewscreen_setupdwarfgamest","1","0x10","0xc8","static-string","title","",""
"viewscreen_setupdwarfgamest","1","0xd8","0x10","stl-vector","unit_profiles","unit_profile*",""
"viewscreen_setupdwarfgamest","1","0xe8","0x10","stl-vector","embark_skills","job_skill",""
"viewscreen_setupdwarfgamest","1","0xf8","0x10","stl-vector","reclaim_professions","profession",""
"viewscreen_setupdwarfgamest","1","0x108","0x2","int16_t","mode","",""
"viewscreen_setupdwarfgamest","1","0x10a","0x2","int16_t","dwarf_cursor","",""
"viewscreen_setupdwarfgamest","1","0x10c","0x2","int16_t","dwarf_page_idx","",""
"viewscreen_setupdwarfgamest","1","0x10e","0x2","int16_t","item_cursor","",""
"viewscreen_setupdwarfgamest","1","0x110","0x2","int16_t","skill_cursor","",""
"viewscreen_setupdwarfgamest","1","0x112","0x2","int16_t","animal_cursor","",""
"viewscreen_setupdwarfgamest","1","0x114","0x2","int16_t","dwarf_column","",""
"viewscreen_setupdwarfgamest","1","0x116","0x2","int16_t","supply_column","",""
"viewscreen_setupdwarfgamest","1","0x118","0x4","int32_t","display_row","",""
"viewscreen_setupdwarfgamest","1","0x11c","0x1","bool","show_play_now","",""
"viewscreen_setupdwarfgamest","1","0x120","0x10","stl-vector","avail_items","embark_item*",""
"viewscreen_setupdwarfgamest","1","0x130","0x10","stl-vector","animal_professions","profession",""
"viewscreen_setupdwarfgamest","1","0x140","0x10","stl-vector","animal_races","int32_t",""
"viewscreen_setupdwarfgamest","1","0x150","0x10","stl-vector","animal_counts","int32_t",""
"viewscreen_setupdwarfgamest","1","0x160","0x10","stl-vector","dwarves","unit*",""
"viewscreen_setupdwarfgamest","1","0x170","0x10","stl-vector","items","item*",""
"viewscreen_setupdwarfgamest","1","0x180","0x4","int32_t","num_wagons","",""
"viewscreen_setupdwarfgamest","1","0x184","0x4","coord2d","region_indoor","",""
"viewscreen_setupdwarfgamest","1","0x188","0x2","int16_t","reclaim_site","",""
"viewscreen_setupdwarfgamest","1","0x18a","0x4","coord2d","region_outdoor","",""
"viewscreen_setupdwarfgamest","1","0x18e","0x2","int16_t","points_remaining","",""
"viewscreen_setupdwarfgamest","1","0x190","0x4","item_type","add_item_type","",""
"viewscreen_setupdwarfgamest","1","0x194","0x4","int32_t","add_item_subtype","",""
"viewscreen_setupdwarfgamest","1","0x198","0x4","material_type","add_material","",""
"viewscreen_setupdwarfgamest","1","0x19c","0x4","int32_t","add_matgloss","",""
"viewscreen_setupdwarfgamest","1","0x1a0","0x4","bitfield","flags","",""
"viewscreen_setupdwarfgamest","2","0x1a0","0x0.1","flag-bit","flags.add_item","",""
"viewscreen_squadst","0","0x0","0x14","class-type","viewscreen_squadst","",""
"viewscreen_squadst","1","0x0","0x10","viewscreen","","",""
"viewscreen_squadst","1","0x10","0x4","pointer","leader","unit",""
"viewscreen_storesst","0","0x0","0xec","class-type","viewscreen_storesst","",""
"viewscreen_storesst","1","0x0","0x10","viewscreen","","",""
"viewscreen_storesst","1","0x10","0x50","static-string","title","",""
"viewscreen_storesst","1","0x60","0x2","int16_t","category_cursor","",""
"viewscreen_storesst","1","0x62","0x2","int16_t","item_cursor","",""
"viewscreen_storesst","1","0x64","0x2","int16_t","in_right_list","",""
"viewscreen_storesst","1","0x66","0x2","int16_t","in_group_mode","",""
"viewscreen_storesst","1","0x68","0x10","stl-vector","category_total","int32_t",""
"viewscreen_storesst","1","0x78","0x10","stl-vector","category_busy","int32_t",""
"viewscreen_storesst","1","0x88","0x10","stl-vector","items","item*",""
"viewscreen_storesst","1","0x98","0x50","compound","group","",""
"viewscreen_storesst","2","0x98","0x10","stl-vector","group.item_type","item_type",""
"viewscreen_storesst","2","0xa8","0x10","stl-vector","group.item_subtype","int16_t",""
"viewscreen_storesst","2","0xb8","0x10","stl-vector","group.material","material_type",""
"viewscreen_storesst","2","0xc8","0x10","stl-vector","group.matgloss","int16_t",""
"viewscreen_storesst","2","0xd8","0x10","stl-vector","group.count","int32_t",""
"viewscreen_storesst","1","0xe8","0x1","bool","can_zoom","",""
"viewscreen_textviewerst","0","0x0","0xc0","class-type","viewscreen_textviewerst","",""
"viewscreen_textviewerst","1","0x0","0x10","viewscreen","","",""
"viewscreen_textviewerst","1","0x10","0x10","stl-string","title","",""
"viewscreen_textviewerst","1","0x20","0x10","stl-string","title_colors","",""
"viewscreen_textviewerst","1","0x30","0x10","stl-vector","src_text","static-string*",""
"viewscreen_textviewerst","1","0x40","0x10","stl-string","outvar_type","",""
"viewscreen_textviewerst","1","0x50","0x10","stl-string","outvar_name","",""
"viewscreen_textviewerst","1","0x60","0x10","meeting_context","meeting_context","",""
"viewscreen_textviewerst","1","0x70","0x10","stl-string","help_filename","",""
"viewscreen_textviewerst","1","0x80","0x10","stl-string","page_filename","",""
"viewscreen_textviewerst","1","0x90","0x10","stl-vector","formatted_text","viewscreen_textviewerst::anon2*",""
"viewscreen_textviewerst::anon2","0","0x0","0x18","compound","","",""
"viewscreen_textviewerst::anon2","1","0x0","0x4","pointer","text","static-string",""
"viewscreen_textviewerst::anon2","1","0x4","0x4","pointer","format","static-string",""
"viewscreen_textviewerst::anon2","1","0x8","0x2","bitfield","flags","",""
"viewscreen_textviewerst::anon2","2","0x8","0x0.1","flag-bit","flags.hyperlink","",""
"viewscreen_textviewerst::anon2","2","0x8.1","0x0.1","flag-bit","flags.no_newline","",""
"viewscreen_textviewerst::anon2","1","0xc","0x4","int32_t","pause_depth","",""
"viewscreen_textviewerst::anon2","1","0x10","0x4","int32_t","return_val","",""
"viewscreen_textviewerst::anon2","1","0x14","0x4","int32_t","indent","",""
"viewscreen_textviewerst","1","0xa0","0x10","stl-vector","hyperlinks","static-string*",""
"viewscreen_textviewerst","1","0xb0","0x1","int8_t","logged_error","",""
"viewscreen_textviewerst","1","0xb4","0x4","int32_t","scroll_pos","",""
"viewscreen_textviewerst","1","0xb8","0x4","int32_t","cursor_line","",""
"viewscreen_textviewerst","1","0xbc","0x4","int32_t","pause_depth","",""
"viewscreen_titlest","0","0x0","0x268","class-type","viewscreen_titlest","",""
"viewscreen_titlest","1","0x0","0x10","viewscreen","","",""
"viewscreen_titlest","1","0x10","0xc8","static-string","str_histories","",""
"viewscreen_titlest","1","0xd8","0xc8","static-string","cur_option","",""
"viewscreen_titlest","1","0x1a0","0x2","enum","sel_subpage","",""
"viewscreen_titlest","2","","","enum-item","None","0",""
"viewscreen_titlest","2","","","enum-item","StartRegion","1",""
"viewscreen_titlest","2","","","enum-item","StartType","2",""
"viewscreen_titlest","1","0x1a2","0x2","int16_t","cursor","",""
"viewscreen_titlest","1","0x1a4","0x2","int16_t","world_cursor","",""
"viewscreen_titlest","1","0x1a6","0x1","int8_t","loading","",""
"viewscreen_titlest","1","0x1a8","0x10","stl-vector","menu_line_id","int32_t",""
"viewscreen_titlest","1","0x1b8","0x10","stl-vector","gametypes_id","game_type",""
"viewscreen_titlest","1","0x1c8","0x10","stl-vector","gametypes_str","stl-string*",""
"viewscreen_titlest","1","0x1d8","0x10","stl-vector","world_dat_files","world_dat_summary*",""
"viewscreen_titlest","1","0x1e8","0x10","stl-string","str_slaves","",""
"viewscreen_titlest","1","0x1f8","0x10","stl-string","str_chapter","",""
"viewscreen_titlest","1","0x208","0x10","stl-string","str_copyright","",""
"viewscreen_titlest","1","0x218","0x10","stl-string","str_version","",""
"viewscreen_titlest","1","0x228","0x10","stl-string","str_programmed","",""
"viewscreen_titlest","1","0x238","0x10","stl-string","str_designed","",""
"viewscreen_titlest","1","0x248","0x10","stl-string","str_visit","",""
"viewscreen_titlest","1","0x258","0x10","stl-string","str_site","",""
"viewscreen_topicmeeting_takerequests_dwarfst","0","0x0","0x104","class-type","viewscreen_topicmeeting_takerequests_dwarfst","",""
"viewscreen_topicmeeting_takerequests_dwarfst","1","0x0","0x10","viewscreen","","",""
"viewscreen_topicmeeting_takerequests_dwarfst","1","0x10","0x4","pointer","popup","dipscript_popup",""
"viewscreen_topicmeeting_takerequests_dwarfst","1","0x14","0x4","pointer","meeting","meeting_diplomat_info",""
"viewscreen_topicmeeting_takerequests_dwarfst","1","0x18","0x4","int32_t","cursor","",""
"viewscreen_topicmeeting_takerequests_dwarfst","1","0x1c","0x10","stl-vector","item_type","int32_t",""
"viewscreen_topicmeeting_takerequests_dwarfst","1","0x2c","0x10","stl-vector","priority","int8_t",""
"viewscreen_topicmeeting_takerequests_dwarfst","1","0x3c","0xc8","static-string","title","",""
"viewscreen_topicmeeting_takerequests_humanst","0","0x0","0xe8","class-type","viewscreen_topicmeeting_takerequests_humanst","",""
"viewscreen_topicmeeting_takerequests_humanst","1","0x0","0x10","viewscreen","","",""
"viewscreen_topicmeeting_takerequests_humanst","1","0x10","0xc8","static-string","title","",""
"viewscreen_topicmeeting_takerequests_humanst","1","0xd8","0x4","pointer","popup","dipscript_popup",""
"viewscreen_topicmeeting_takerequests_humanst","1","0xdc","0x4","pointer","meeting","meeting_diplomat_info",""
"viewscreen_topicmeeting_takerequests_humanst","1","0xe0","0x4","int32_t","cursor_left","",""
"viewscreen_topicmeeting_takerequests_humanst","1","0xe4","0x4","int32_t","cursor_right","",""
"viewscreen_topicmeetingst","0","0x0","0x18","class-type","viewscreen_topicmeetingst","",""
"viewscreen_topicmeetingst","1","0x0","0x10","viewscreen","","",""
"viewscreen_topicmeetingst","1","0x10","0x4","pointer","popup","dipscript_popup",""
"viewscreen_topicmeetingst","1","0x14","0x4","pointer","meeting","meeting_diplomat_info",""
"viewscreen_tradeagreementst","0","0x0","0xec","class-type","viewscreen_tradeagreementst","",""
"viewscreen_tradeagreementst","1","0x0","0x10","viewscreen","","",""
"viewscreen_tradeagreementst","1","0x10","0x4","pointer","requests","entity_sell_prices",""
"viewscreen_tradeagreementst","1","0x14","0x4","int32_t","civ_id","",""
"viewscreen_tradeagreementst","1","0x18","0x4","int32_t","cursor_left","",""
"viewscreen_tradeagreementst","1","0x1c","0x4","int32_t","cursor_right","",""
"viewscreen_tradeagreementst","1","0x20","0xc8","static-string","title","",""
"viewscreen_tradeagreementst","1","0xe8","0x4","pointer","civ","historical_entity",""
"viewscreen_tradegoodsst","0","0x0","0x158","class-type","viewscreen_tradegoodsst","",""
"viewscreen_tradegoodsst","1","0x0","0x10","viewscreen","","",""
"viewscreen_tradegoodsst","1","0x10","0xc8","static-string","title","",""
"viewscreen_tradegoodsst","1","0xd8","0x10","stl-string","merchant_name","",""
"viewscreen_tradegoodsst","1","0xe8","0x10","stl-string","merchant_entity","",""
"viewscreen_tradegoodsst","1","0xf8","0x4","pointer","depot","building_tradedepotst",""
"viewscreen_tradegoodsst","1","0xfc","0x4","pointer","caravan","caravan_state",""
"viewscreen_tradegoodsst","1","0x100","0x4","pointer","entity","historical_entity",""
"viewscreen_tradegoodsst","1","0x104","0x1","bool","is_unloading","",""
"viewscreen_tradegoodsst","1","0x105","0x1","bool","has_traders","",""
"viewscreen_tradegoodsst","1","0x108","0x10","stl-vector","trader_items","item*",""
"viewscreen_tradegoodsst","1","0x118","0x10","stl-vector","broker_items","item*",""
"viewscreen_tradegoodsst","1","0x128","0x10","stl-vector","trader_selected","bool",""
"viewscreen_tradegoodsst","1","0x138","0x10","stl-vector","broker_selected","bool",""
"viewscreen_tradegoodsst","1","0x148","0x4","int32_t","trader_cursor","",""
"viewscreen_tradegoodsst","1","0x14c","0x4","int32_t","broker_cursor","",""
"viewscreen_tradegoodsst","1","0x150","0x1","bool","in_right_pane","",""
"viewscreen_tradegoodsst","1","0x152","0x2","int16_t","trade_reply","",""
"viewscreen_tradegoodsst","1","0x154","0x1","int8_t","","",""
"viewscreen_tradelistst","0","0x0","0x28","class-type","viewscreen_tradelistst","",""
"viewscreen_tradelistst","1","0x0","0x10","viewscreen","","",""
"viewscreen_tradelistst","1","0x10","0x4","int32_t","cursor","",""
"viewscreen_tradelistst","1","0x14","0x4","pointer","depot","building",""
"viewscreen_tradelistst","1","0x18","0x10","stl-vector","caravans","caravan_state*",""
"viewscreen_treasurelistst","0","0x0","0x14","class-type","viewscreen_treasurelistst","",""
"viewscreen_treasurelistst","1","0x0","0x10","viewscreen","","",""
"viewscreen_treasurelistst","1","0x10","0x4","int32_t","sel_idx","",""
"viewscreen_unitjobsst","0","0x0","0x38","class-type","viewscreen_unitjobsst","",""
"viewscreen_unitjobsst","1","0x0","0x10","viewscreen","","",""
"viewscreen_unitjobsst","1","0x10","0x1","enum","mode","",""
"viewscreen_unitjobsst","2","","","enum-item","Jobs","0",""
"viewscreen_unitjobsst","2","","","enum-item","Units","1",""
"viewscreen_unitjobsst","1","0x11","0x1","bool","allow_zoom","",""
"viewscreen_unitjobsst","1","0x14","0x4","int32_t","cursor_pos","",""
"viewscreen_unitjobsst","1","0x18","0x10","stl-vector","jobs","job*",""
"viewscreen_unitjobsst","1","0x28","0x10","stl-vector","units","unit*",""
"viewscreen_unitst","0","0x0","0x14","class-type","viewscreen_unitst","",""
"viewscreen_unitst","1","0x0","0x10","viewscreen","","",""
"viewscreen_unitst","1","0x10","0x4","pointer","unit","unit",""
"viewscreen_wagesst","0","0x0","0x14","class-type","viewscreen_wagesst","",""
"viewscreen_wagesst","1","0x0","0x10","viewscreen","","",""
"viewscreen_wagesst","1","0x10","0x2","int16_t","page","",""
"waterfall","0","0x0","0x8","struct-type","waterfall","",""
"waterfall","1","0x0","0x2","flow_type","type","",""
"waterfall","1","0x2","0x6","coord","pos","",""
"weapon_flags","0","0x0","0x4","enum-type","weapon_flags","",""
"weapon_flags","1","","","enum-item","CAN_STONE","0",""
"weather_type","0","0x0","0x4","enum-type","weather_type","",""
"weather_type","1","","","enum-item","None","0",""
"weather_type","1","","","enum-item","Rain","1",""
"weather_type","1","","","enum-item","Snow","2",""
"web_cluster","0","0x0","0x3c","struct-type","web_cluster","",""
"web_cluster","1","0x0","0x10","stl-vector","x","int16_t",""
"web_cluster","1","0x10","0x10","stl-vector","y","int16_t",""
